,month,hour,precinct,totalNumber,felony,misdemeanor,violation
3367,2,19,94,16,3,10,3
3368,2,19,40,73,12,58,3
3369,2,19,34,37,11,22,4
3370,2,19,32,58,7,44,7
3371,2,19,50,31,8,21,2
3372,2,19,25,66,15,48,3
3373,2,19,100,23,11,7,5
3374,2,19,18,59,21,33,5
3375,2,19,20,33,15,16,2
3376,2,19,111,15,7,4,4
3377,2,19,107,28,14,14,0
3378,2,19,30,22,8,10,4
3379,2,19,49,55,8,44,3
3380,2,19,88,34,9,22,3
3381,2,19,26,17,10,7,0
3382,2,19,123,14,4,9,1
3383,2,19,9,42,12,28,2
3384,2,19,104,46,14,27,5
3385,2,19,33,34,11,16,7
3386,2,19,62,51,11,34,6
3387,2,19,22,2,0,0,2
3388,2,20,44,84,22,55,7
3389,2,20,103,57,14,32,11
3390,2,20,28,51,10,34,7
3391,2,20,105,53,19,21,13
3392,2,20,13,40,19,16,5
3393,2,20,71,64,24,35,5
3394,2,20,7,30,8,17,5
3395,2,20,46,78,20,52,6
3396,2,20,48,63,14,40,9
3397,2,20,19,37,12,19,6
3398,2,20,41,47,12,31,4
3399,2,20,14,70,23,46,1
3400,2,20,67,78,17,47,14
3401,2,20,17,30,10,16,4
3402,2,20,61,53,17,28,8
3403,2,20,102,42,11,23,8
3404,2,20,110,50,10,35,5
3405,2,20,108,33,8,19,6
3406,2,20,75,161,50,98,13
3407,2,20,73,73,12,51,10
3408,2,20,60,45,11,28,6
3409,2,20,68,30,8,14,8
3410,2,20,79,53,15,33,5
3411,2,20,121,52,12,28,12
3412,2,20,23,53,13,36,4
3413,2,20,42,73,27,38,8
3414,2,20,115,68,20,41,7
3415,2,20,52,88,26,52,10
3416,2,20,122,47,15,25,7
3417,2,20,1,29,7,21,1
3418,2,20,72,32,9,16,7
3419,2,20,109,52,22,28,2
3420,2,20,24,44,16,25,3
3421,2,20,81,59,10,41,8
3422,2,20,90,44,13,23,8
3423,2,20,112,33,9,20,4
3424,2,20,43,130,32,77,21
3425,2,20,84,28,12,12,4
3426,2,20,47,55,13,37,5
3427,2,20,77,51,15,28,8
3428,2,20,101,27,11,8,8
3429,2,20,83,42,14,26,2
3430,2,20,113,76,25,45,6
3431,2,20,120,53,13,34,6
3432,2,20,70,61,19,34,8
3433,2,20,69,35,8,20,7
3434,2,20,66,28,7,18,3
3435,2,20,114,54,16,32,6
3436,2,20,76,19,8,9,2
3437,2,20,63,36,12,17,7
3438,2,20,45,45,8,30,7
3439,2,20,106,62,28,25,9
3440,2,20,10,22,8,13,1
3441,2,20,78,26,8,14,4
3442,2,20,6,28,12,14,2
3443,2,20,5,21,2,17,2
3444,2,20,94,32,12,14,6
3445,2,20,40,113,29,76,8
3446,2,20,34,36,12,18,6
3447,2,20,32,56,14,37,5
3448,2,20,50,39,8,26,5
3449,2,20,25,59,15,36,8
3450,2,20,100,16,6,8,2
3451,2,20,18,53,16,32,5
3452,2,20,20,17,4,9,4
3453,2,20,111,16,8,6,2
3454,2,20,107,31,13,17,1
3455,2,20,30,36,8,25,3
3456,2,20,49,66,9,52,5
3457,2,20,88,19,5,14,0
3458,2,20,26,24,3,17,4
3459,2,20,123,10,5,4,1
3460,2,20,9,45,15,28,2
3461,2,20,104,46,14,22,10
3462,2,20,33,26,7,17,2
3463,2,20,62,46,16,21,9
3464,2,20,22,1,1,0,0
3465,2,21,44,80,25,47,8
3466,2,21,103,48,20,25,3
3467,2,21,28,25,2,22,1
3468,2,21,105,54,20,23,11
3469,2,21,13,43,18,20,5
3470,2,21,71,50,16,22,12
3471,2,21,7,32,12,17,3
3472,2,21,46,77,22,47,8
3473,2,21,48,50,10,36,4
3474,2,21,19,16,2,11,3
3475,2,21,41,47,12,29,6
3476,2,21,14,77,23,47,7
3477,2,21,67,80,29,40,11
3478,2,21,17,21,6,10,5
3479,2,21,61,46,16,27,3
3480,2,21,102,45,16,25,4
3481,2,21,110,47,13,29,5
3482,2,21,108,27,13,11,3
3483,2,21,75,136,36,85,15
3484,2,21,73,68,22,36,10
3485,2,21,60,48,10,32,6
3486,2,21,68,23,6,10,7
3487,2,21,79,50,20,24,6
3488,2,21,121,46,9,26,11
3489,2,21,23,55,11,42,2
3490,2,21,42,61,17,42,2
3491,2,21,115,62,29,29,4
3492,2,21,52,79,19,51,9
3493,2,21,122,23,5,12,6
3494,2,21,1,23,7,16,0
3495,2,21,72,27,7,17,3
3496,2,21,109,60,25,30,5
3497,2,21,24,32,6,23,3
3498,2,21,81,34,15,16,3
3499,2,21,90,36,14,21,1
3500,2,21,112,27,8,13,6
3501,2,21,43,80,16,52,12
3502,2,21,84,19,9,7,3
3503,2,21,47,55,15,34,6
3504,2,21,77,50,15,28,7
3505,2,21,101,38,17,18,3
3506,2,21,83,37,13,21,3
3507,2,21,113,72,30,35,7
3508,2,21,120,47,12,24,11
3509,2,21,70,52,15,25,12
3510,2,21,69,24,10,11,3
3511,2,21,66,31,10,15,6
3512,2,21,114,42,14,20,8
3513,2,21,76,28,6,18,4
3514,2,21,63,32,12,17,3
3515,2,21,45,37,8,27,2
3516,2,21,106,46,23,16,7
3517,2,21,10,25,6,18,1
3518,2,21,78,20,6,11,3
3519,2,21,6,26,13,12,1
3520,2,21,5,18,8,9,1
3521,2,21,94,18,5,12,1
3522,2,21,40,62,14,45,3
3523,2,21,34,24,8,10,6
3524,2,21,32,45,6,34,5
3525,2,21,50,41,11,25,5
3526,2,21,25,60,11,43,6
3527,2,21,100,20,10,5,5
3528,2,21,18,55,16,25,14
3529,2,21,20,16,9,6,1
3530,2,21,111,24,15,9,0
3531,2,21,107,26,11,13,2
3532,2,21,30,46,11,29,6
3533,2,21,49,56,10,44,2
3534,2,21,88,23,7,13,3
3535,2,21,26,18,4,13,1
3536,2,21,123,15,5,7,3
3537,2,21,9,36,8,25,3
3538,2,21,104,51,20,19,12
3539,2,21,33,36,12,17,7
3540,2,21,62,28,10,16,2
3541,2,21,22,0,0,0,0
3542,2,22,44,89,19,62,8
3543,2,22,103,48,17,23,8
3544,2,22,28,34,5,27,2
3545,2,22,105,44,20,23,1
3546,2,22,13,36,15,18,3
3547,2,22,71,36,10,22,4
3548,2,22,7,20,2,16,2
3549,2,22,46,78,19,52,7
3550,2,22,48,59,17,38,4
3551,2,22,19,27,8,15,4
3552,2,22,41,44,12,27,5
3553,2,22,14,50,16,32,2
3554,2,22,67,80,27,40,13
3555,2,22,17,18,6,10,2
3556,2,22,61,43,19,22,2
3557,2,22,102,37,10,19,8
3558,2,22,110,42,11,23,8
3559,2,22,108,39,8,27,4
3560,2,22,75,141,35,90,16
3561,2,22,73,68,26,35,7
3562,2,22,60,27,6,16,5
3563,2,22,68,37,5,24,8
3564,2,22,79,48,25,22,1
3565,2,22,121,36,9,21,6
3566,2,22,23,43,10,28,5
3567,2,22,42,66,18,44,4
3568,2,22,115,64,10,53,1
3569,2,22,52,76,15,56,5
3570,2,22,122,26,6,11,9
3571,2,22,1,16,4,10,2
3572,2,22,72,34,14,17,3
3573,2,22,109,54,17,32,5
3574,2,22,24,20,4,8,8
3575,2,22,81,40,11,26,3
3576,2,22,90,29,7,18,4
3577,2,22,112,17,6,10,1
3578,2,22,43,101,18,75,8
3579,2,22,84,17,7,10,0
3580,2,22,47,65,20,39,6
3581,2,22,77,64,23,38,3
3582,2,22,101,34,9,16,9
3583,2,22,83,45,13,25,7
3584,2,22,113,52,18,31,3
3585,2,22,120,53,6,32,15
3586,2,22,70,37,12,17,8
3587,2,22,69,29,13,11,5
3588,2,22,66,27,9,17,1
3589,2,22,114,52,14,30,8
3590,2,22,76,14,9,5,0
3591,2,22,63,24,12,11,1
3592,2,22,45,21,5,12,4
3593,2,22,106,41,15,22,4
3594,2,22,10,21,9,8,4
3595,2,22,78,16,5,9,2
3596,2,22,6,24,11,10,3
3597,2,22,5,22,9,10,3
3598,2,22,94,21,13,6,2
3599,2,22,40,79,25,46,8
3600,2,22,34,31,11,17,3
3601,2,22,32,46,12,31,3
3602,2,22,50,46,12,31,3
3603,2,22,25,48,11,32,5
3604,2,22,100,18,6,7,5
3605,2,22,18,38,15,20,3
3606,2,22,20,23,5,13,5
3607,2,22,111,16,12,2,2
3608,2,22,107,20,9,7,4
3609,2,22,30,33,5,25,3
3610,2,22,49,44,15,24,5
3611,2,22,88,29,9,15,5
3612,2,22,26,18,2,14,2
3613,2,22,123,16,3,11,2
3614,2,22,9,36,11,21,4
3615,2,22,104,37,15,18,4
3616,2,22,33,33,12,20,1
3617,2,22,62,29,9,19,1
3618,2,22,22,0,0,0,0
3619,2,23,44,69,17,52,0
3620,2,23,103,40,12,23,5
3621,2,23,28,27,5,17,5
3622,2,23,105,41,16,21,4
3623,2,23,13,40,18,21,1
3624,2,23,71,47,15,28,4
3625,2,23,7,35,16,17,2
3626,2,23,46,47,12,27,8
3627,2,23,48,41,9,29,3
3628,2,23,19,20,8,11,1
3629,2,23,41,37,11,21,5
3630,2,23,14,55,21,31,3
3631,2,23,67,74,21,39,14
3632,2,23,17,22,12,10,0
3633,2,23,61,41,16,19,6
3634,2,23,102,42,18,19,5
3635,2,23,110,28,9,18,1
3636,2,23,108,35,9,22,4
3637,2,23,75,112,38,64,10
3638,2,23,73,54,13,32,9
3639,2,23,60,46,15,25,6
3640,2,23,68,28,8,19,1
3641,2,23,79,40,12,20,8
3642,2,23,121,56,13,37,6
3643,2,23,23,43,10,30,3
3644,2,23,42,50,12,36,2
3645,2,23,115,58,17,33,8
3646,2,23,52,71,27,34,10
3647,2,23,122,25,3,16,6
3648,2,23,1,22,6,15,1
3649,2,23,72,46,10,29,7
3650,2,23,109,38,16,18,4
3651,2,23,24,23,7,13,3
3652,2,23,81,41,16,21,4
3653,2,23,90,26,10,13,3
3654,2,23,112,19,5,12,2
3655,2,23,43,75,17,51,7
3656,2,23,84,8,4,4,0
3657,2,23,47,80,27,48,5
3658,2,23,77,51,12,34,5
3659,2,23,101,36,7,21,8
3660,2,23,83,34,16,14,4
3661,2,23,113,60,30,23,7
3662,2,23,120,51,9,31,11
3663,2,23,70,37,9,22,6
3664,2,23,69,29,7,19,3
3665,2,23,66,26,6,17,3
3666,2,23,114,64,16,39,9
3667,2,23,76,16,4,9,3
3668,2,23,63,28,7,18,3
3669,2,23,45,38,8,27,3
3670,2,23,106,45,22,17,6
3671,2,23,10,24,9,14,1
3672,2,23,78,17,5,10,2
3673,2,23,6,44,15,24,5
3674,2,23,5,19,6,10,3
3675,2,23,94,27,12,13,2
3676,2,23,40,69,15,47,7
3677,2,23,34,19,10,7,2
3678,2,23,32,47,14,29,4
3679,2,23,50,31,9,19,3
3680,2,23,25,38,10,25,3
3681,2,23,100,12,7,4,1
3682,2,23,18,33,13,19,1
3683,2,23,20,16,4,9,3
3684,2,23,111,22,8,11,3
3685,2,23,107,25,10,12,3
3686,2,23,30,30,10,20,0
3687,2,23,49,41,13,27,1
3688,2,23,88,16,3,12,1
3689,2,23,26,14,3,10,1
3690,2,23,123,19,2,12,5
3691,2,23,9,40,8,28,4
3692,2,23,104,39,10,24,5
3693,2,23,33,19,8,10,1
3694,2,23,62,35,7,26,2
3695,2,23,22,2,0,2,0
3696,3,0,44,78,27,48,3
3697,3,0,103,33,9,20,4
3698,3,0,28,38,16,14,8
3699,3,0,105,43,24,19,0
3700,3,0,13,42,16,21,5
3701,3,0,71,45,10,31,4
3702,3,0,7,34,10,22,2
3703,3,0,46,72,21,42,9
3704,3,0,48,66,20,43,3
3705,3,0,19,38,19,18,1
3706,3,0,41,50,11,37,2
3707,3,0,14,40,20,18,2
3708,3,0,67,82,34,43,5
3709,3,0,17,27,13,13,1
3710,3,0,61,36,15,19,2
3711,3,0,102,40,14,21,5
3712,3,0,110,44,18,23,3
3713,3,0,108,44,15,27,2
3714,3,0,75,139,63,70,6
3715,3,0,73,84,21,56,7
3716,3,0,60,65,18,45,2
3717,3,0,68,31,12,17,2
3718,3,0,79,51,16,30,5
3719,3,0,121,54,15,34,5
3720,3,0,23,46,10,31,5
3721,3,0,42,63,14,46,3
3722,3,0,115,86,23,56,7
3723,3,0,52,74,23,44,7
3724,3,0,122,39,13,24,2
3725,3,0,1,41,13,26,2
3726,3,0,72,29,12,15,2
3727,3,0,109,49,13,33,3
3728,3,0,24,33,12,16,5
3729,3,0,81,38,23,12,3
3730,3,0,90,72,30,38,4
3731,3,0,112,25,8,17,0
3732,3,0,43,94,26,67,1
3733,3,0,84,16,6,8,2
3734,3,0,47,66,26,38,2
3735,3,0,77,35,14,20,1
3736,3,0,101,28,11,13,4
3737,3,0,83,48,19,26,3
3738,3,0,113,66,14,47,5
3739,3,0,120,65,19,37,9
3740,3,0,70,50,23,23,4
3741,3,0,69,19,6,10,3
3742,3,0,66,41,17,24,0
3743,3,0,114,89,20,63,6
3744,3,0,76,18,2,13,3
3745,3,0,63,34,9,25,0
3746,3,0,45,52,11,37,4
3747,3,0,106,46,19,21,6
3748,3,0,10,37,18,18,1
3749,3,0,78,27,10,15,2
3750,3,0,6,47,20,26,1
3751,3,0,5,26,10,15,1
3752,3,0,94,45,11,32,2
3753,3,0,40,92,22,60,10
3754,3,0,34,94,19,67,8
3755,3,0,32,46,12,32,2
3756,3,0,50,25,10,12,3
3757,3,0,25,44,11,31,2
3758,3,0,100,29,10,18,1
3759,3,0,18,48,20,22,6
3760,3,0,20,25,6,17,2
3761,3,0,111,49,11,38,0
3762,3,0,107,44,9,33,2
3763,3,0,30,31,13,18,0
3764,3,0,49,53,24,29,0
3765,3,0,88,22,8,13,1
3766,3,0,26,15,5,10,0
3767,3,0,123,30,11,15,4
3768,3,0,9,66,31,35,0
3769,3,0,104,51,9,35,7
3770,3,0,33,31,10,19,2
3771,3,0,62,45,25,16,4
3772,3,0,22,0,0,0,0
3773,3,1,44,56,13,40,3
3774,3,1,103,37,11,25,1
3775,3,1,28,23,6,15,2
3776,3,1,105,43,18,22,3
3777,3,1,13,23,8,10,5
3778,3,1,71,32,10,18,4
3779,3,1,7,27,9,18,0
3780,3,1,46,46,16,26,4
3781,3,1,48,55,16,37,2
3782,3,1,19,27,8,19,0
3783,3,1,41,37,9,27,1
3784,3,1,14,40,14,24,2
3785,3,1,67,65,22,36,7
3786,3,1,17,19,10,8,1
3787,3,1,61,24,8,14,2
3788,3,1,102,44,19,23,2
3789,3,1,110,34,8,24,2
3790,3,1,108,32,10,17,5
3791,3,1,75,89,28,57,4
3792,3,1,73,47,15,24,8
3793,3,1,60,27,5,20,2
3794,3,1,68,25,6,19,0
3795,3,1,79,49,21,27,1
3796,3,1,121,44,9,32,3
3797,3,1,23,31,9,20,2
3798,3,1,42,34,4,29,1
3799,3,1,115,48,13,30,5
3800,3,1,52,53,22,27,4
3801,3,1,122,25,4,17,4
3802,3,1,1,27,6,19,2
3803,3,1,72,38,8,27,3
3804,3,1,109,28,10,14,4
3805,3,1,24,27,7,18,2
3806,3,1,81,37,9,23,5
3807,3,1,90,45,17,26,2
3808,3,1,112,9,2,6,1
3809,3,1,43,48,12,32,4
3810,3,1,84,13,6,7,0
3811,3,1,47,47,15,31,1
3812,3,1,77,43,18,20,5
3813,3,1,101,17,5,11,1
3814,3,1,83,37,13,22,2
3815,3,1,113,41,16,22,3
3816,3,1,120,43,12,25,6
3817,3,1,70,49,17,30,2
3818,3,1,69,14,5,8,1
3819,3,1,66,16,4,9,3
3820,3,1,114,50,15,27,8
3821,3,1,76,13,4,8,1
3822,3,1,63,20,5,15,0
3823,3,1,45,28,3,20,5
3824,3,1,106,26,10,11,5
3825,3,1,10,41,14,26,1
3826,3,1,78,14,8,5,1
3827,3,1,6,49,18,25,6
3828,3,1,5,21,6,14,1
3829,3,1,94,29,7,21,1
3830,3,1,40,79,19,56,4
3831,3,1,34,41,10,26,5
3832,3,1,32,44,10,28,6
3833,3,1,50,28,7,20,1
3834,3,1,25,23,5,16,2
3835,3,1,100,10,3,6,1
3836,3,1,18,37,19,16,2
3837,3,1,20,19,6,9,4
3838,3,1,111,11,3,8,0
3839,3,1,107,21,3,14,4
3840,3,1,30,24,7,17,0
3841,3,1,49,28,5,22,1
3842,3,1,88,20,5,15,0
3843,3,1,26,19,8,9,2
3844,3,1,123,14,5,8,1
3845,3,1,9,55,20,29,6
3846,3,1,104,56,13,42,1
3847,3,1,33,26,5,19,2
3848,3,1,62,31,9,20,2
3849,3,1,22,0,0,0,0
3850,3,2,44,45,12,29,4
3851,3,2,103,23,9,12,2
3852,3,2,28,10,4,5,1
3853,3,2,105,27,14,12,1
3854,3,2,13,30,15,15,0
3855,3,2,71,19,11,7,1
3856,3,2,7,32,9,21,2
3857,3,2,46,32,10,18,4
3858,3,2,48,44,13,28,3
3859,3,2,19,24,8,16,0
3860,3,2,41,22,6,14,2
3861,3,2,14,40,14,25,1
3862,3,2,67,35,11,20,4
3863,3,2,17,28,6,21,1
3864,3,2,61,17,4,12,1
3865,3,2,102,35,17,18,0
3866,3,2,110,32,13,19,0
3867,3,2,108,34,12,21,1
3868,3,2,75,73,26,39,8
3869,3,2,73,45,19,22,4
3870,3,2,60,21,5,14,2
3871,3,2,68,14,3,11,0
3872,3,2,79,34,15,17,2
3873,3,2,121,32,10,19,3
3874,3,2,23,22,4,16,2
3875,3,2,42,23,3,19,1
3876,3,2,115,48,8,37,3
3877,3,2,52,24,5,17,2
3878,3,2,122,29,6,21,2
3879,3,2,1,17,5,10,2
3880,3,2,72,21,8,13,0
3881,3,2,109,31,8,21,2
3882,3,2,24,21,2,14,5
3883,3,2,81,12,7,5,0
3884,3,2,90,30,10,18,2
3885,3,2,112,5,1,4,0
3886,3,2,43,58,18,34,6
3887,3,2,84,11,2,9,0
3888,3,2,47,50,13,37,0
3889,3,2,77,25,8,14,3
3890,3,2,101,13,3,7,3
3891,3,2,83,32,14,17,1
3892,3,2,113,31,8,23,0
3893,3,2,120,15,4,8,3
3894,3,2,70,31,10,18,3
3895,3,2,69,15,3,10,2
3896,3,2,66,15,5,9,1
3897,3,2,114,62,20,37,5
3898,3,2,76,12,5,6,1
3899,3,2,63,16,6,10,0
3900,3,2,45,31,8,21,2
3901,3,2,106,31,9,16,6
3902,3,2,10,16,6,10,0
3903,3,2,78,13,5,8,0
3904,3,2,6,48,17,28,3
3905,3,2,5,30,8,19,3
3906,3,2,94,19,6,13,0
3907,3,2,40,51,17,31,3
3908,3,2,34,48,15,30,3
3909,3,2,32,24,11,8,5
3910,3,2,50,22,8,12,2
3911,3,2,25,16,1,14,1
3912,3,2,100,22,11,7,4
3913,3,2,18,47,16,28,3
3914,3,2,20,10,3,6,1
3915,3,2,111,11,2,8,1
3916,3,2,107,18,4,12,2
3917,3,2,30,22,4,16,2
3918,3,2,49,25,6,16,3
3919,3,2,88,15,4,11,0
3920,3,2,26,14,3,10,1
3921,3,2,123,11,3,8,0
3922,3,2,9,42,17,25,0
3923,3,2,104,29,16,10,3
3924,3,2,33,18,6,11,1
3925,3,2,62,16,3,11,2
3926,3,2,22,0,0,0,0
3927,3,3,44,31,8,20,3
3928,3,3,103,25,9,16,0
3929,3,3,28,9,2,7,0
3930,3,3,105,26,11,11,4
3931,3,3,13,25,3,21,1
3932,3,3,71,17,4,12,1
3933,3,3,7,24,13,7,4
3934,3,3,46,39,14,21,4
3935,3,3,48,31,10,18,3
3936,3,3,19,28,7,20,1
3937,3,3,41,29,9,19,1
3938,3,3,14,26,13,12,1
3939,3,3,67,46,16,27,3
3940,3,3,17,18,5,12,1
3941,3,3,61,17,9,7,1
3942,3,3,102,27,9,17,1
3943,3,3,110,35,9,22,4
3944,3,3,108,32,12,19,1
3945,3,3,75,59,21,35,3
3946,3,3,73,27,11,13,3
3947,3,3,60,20,7,7,6
3948,3,3,68,30,8,22,0
3949,3,3,79,21,5,12,4
3950,3,3,121,21,6,14,1
3951,3,3,23,18,3,14,1
3952,3,3,42,23,8,12,3
3953,3,3,115,77,29,44,4
3954,3,3,52,24,11,10,3
3955,3,3,122,13,4,8,1
3956,3,3,1,11,2,9,0
3957,3,3,72,20,3,16,1
3958,3,3,109,23,4,19,0
3959,3,3,24,10,4,4,2
3960,3,3,81,19,7,10,2
3961,3,3,90,23,8,13,2
3962,3,3,112,11,5,4,2
3963,3,3,43,29,7,18,4
3964,3,3,84,18,6,10,2
3965,3,3,47,35,15,19,1
3966,3,3,77,24,8,13,3
3967,3,3,101,20,7,10,3
3968,3,3,83,26,6,19,1
3969,3,3,113,17,3,14,0
3970,3,3,120,31,5,23,3
3971,3,3,70,21,9,12,0
3972,3,3,69,21,9,11,1
3973,3,3,66,34,11,23,0
3974,3,3,114,51,16,32,3
3975,3,3,76,7,3,3,1
3976,3,3,63,22,2,18,2
3977,3,3,45,16,1,15,0
3978,3,3,106,17,7,9,1
3979,3,3,10,34,10,23,1
3980,3,3,78,13,3,9,1
3981,3,3,6,47,18,26,3
3982,3,3,5,16,6,10,0
3983,3,3,94,29,8,21,0
3984,3,3,40,40,14,25,1
3985,3,3,34,41,10,29,2
3986,3,3,32,31,7,22,2
3987,3,3,50,19,6,11,2
3988,3,3,25,17,3,14,0
3989,3,3,100,9,3,6,0
3990,3,3,18,38,15,19,4
3991,3,3,20,15,5,9,1
3992,3,3,111,7,3,4,0
3993,3,3,107,11,4,7,0
3994,3,3,30,20,7,10,3
3995,3,3,49,19,7,9,3
3996,3,3,88,12,4,8,0
3997,3,3,26,6,2,3,1
3998,3,3,123,12,4,7,1
3999,3,3,9,36,9,23,4
4000,3,3,104,27,14,13,0
4001,3,3,33,17,5,9,3
4002,3,3,62,17,8,8,1
4003,3,3,22,0,0,0,0
4004,3,4,44,41,17,22,2
4005,3,4,103,17,5,11,1
4006,3,4,28,7,4,2,1
4007,3,4,105,18,6,11,1
4008,3,4,13,14,5,7,2
4009,3,4,71,29,9,18,2
4010,3,4,7,16,3,10,3
4011,3,4,46,36,14,20,2
4012,3,4,48,31,9,22,0
4013,3,4,19,9,3,6,0
4014,3,4,41,22,5,14,3
4015,3,4,14,25,11,12,2
4016,3,4,67,37,7,26,4
4017,3,4,17,14,5,8,1
4018,3,4,61,19,3,15,1
4019,3,4,102,38,8,27,3
4020,3,4,110,33,10,20,3
4021,3,4,108,31,8,23,0
4022,3,4,75,44,11,26,7
4023,3,4,73,16,6,7,3
4024,3,4,60,13,6,6,1
4025,3,4,68,12,5,7,0
4026,3,4,79,20,11,9,0
4027,3,4,121,14,5,7,2
4028,3,4,23,25,9,13,3
4029,3,4,42,21,5,15,1
4030,3,4,115,54,16,36,2
4031,3,4,52,24,7,13,4
4032,3,4,122,13,2,9,2
4033,3,4,1,7,3,4,0
4034,3,4,72,38,13,24,1
4035,3,4,109,17,6,10,1
4036,3,4,24,11,2,9,0
4037,3,4,81,11,4,7,0
4038,3,4,90,24,10,11,3
4039,3,4,112,5,5,0,0
4040,3,4,43,32,9,18,5
4041,3,4,84,9,3,6,0
4042,3,4,47,34,13,18,3
4043,3,4,77,24,10,8,6
4044,3,4,101,18,6,8,4
4045,3,4,83,29,13,13,3
4046,3,4,113,28,8,17,3
4047,3,4,120,20,8,8,4
4048,3,4,70,18,8,9,1
4049,3,4,69,11,5,6,0
4050,3,4,66,23,10,11,2
4051,3,4,114,72,21,46,5
4052,3,4,76,6,2,4,0
4053,3,4,63,14,5,9,0
4054,3,4,45,18,4,14,0
4055,3,4,106,19,9,9,1
4056,3,4,10,16,5,9,2
4057,3,4,78,3,0,2,1
4058,3,4,6,30,12,16,2
4059,3,4,5,10,5,5,0
4060,3,4,94,8,1,7,0
4061,3,4,40,31,15,15,1
4062,3,4,34,51,21,28,2
4063,3,4,32,14,4,10,0
4064,3,4,50,10,3,7,0
4065,3,4,25,18,5,13,0
4066,3,4,100,6,1,5,0
4067,3,4,18,27,7,15,5
4068,3,4,20,10,0,8,2
4069,3,4,111,9,3,6,0
4070,3,4,107,10,1,6,3
4071,3,4,30,25,10,13,2
4072,3,4,49,17,4,13,0
4073,3,4,88,16,5,11,0
4074,3,4,26,10,0,10,0
4075,3,4,123,14,4,9,1
4076,3,4,9,23,5,17,1
4077,3,4,104,25,11,13,1
4078,3,4,33,22,7,15,0
4079,3,4,62,20,8,11,1
4080,3,4,22,0,0,0,0
4081,3,5,44,22,5,16,1
4082,3,5,103,21,1,18,2
4083,3,5,28,14,3,8,3
4084,3,5,105,14,5,8,1
4085,3,5,13,13,6,7,0
4086,3,5,71,18,5,10,3
4087,3,5,7,11,2,7,2
4088,3,5,46,24,11,12,1
4089,3,5,48,18,6,12,0
4090,3,5,19,8,2,5,1
4091,3,5,41,30,11,18,1
4092,3,5,14,8,3,5,0
4093,3,5,67,24,8,16,0
4094,3,5,17,7,4,3,0
4095,3,5,61,12,8,4,0
4096,3,5,102,14,3,10,1
4097,3,5,110,30,9,21,0
4098,3,5,108,23,10,10,3
4099,3,5,75,37,13,22,2
4100,3,5,73,21,6,10,5
4101,3,5,60,14,6,7,1
4102,3,5,68,9,1,6,2
4103,3,5,79,13,2,9,2
4104,3,5,121,9,3,3,3
4105,3,5,23,12,4,6,2
4106,3,5,42,14,6,6,2
4107,3,5,115,40,13,25,2
4108,3,5,52,29,11,16,2
4109,3,5,122,12,4,8,0
4110,3,5,1,9,3,6,0
4111,3,5,72,16,5,9,2
4112,3,5,109,10,1,9,0
4113,3,5,24,10,2,5,3
4114,3,5,81,12,5,6,1
4115,3,5,90,11,5,2,4
4116,3,5,112,11,3,7,1
4117,3,5,43,35,6,26,3
4118,3,5,84,11,5,5,1
4119,3,5,47,28,8,19,1
4120,3,5,77,9,4,4,1
4121,3,5,101,8,3,4,1
4122,3,5,83,16,4,12,0
4123,3,5,113,23,6,15,2
4124,3,5,120,11,2,8,1
4125,3,5,70,13,5,6,2
4126,3,5,69,8,1,7,0
4127,3,5,66,9,0,9,0
4128,3,5,114,26,10,15,1
4129,3,5,76,5,0,5,0
4130,3,5,63,16,4,10,2
4131,3,5,45,6,2,4,0
4132,3,5,106,14,5,6,3
4133,3,5,10,3,1,2,0
4134,3,5,78,15,3,8,4
4135,3,5,6,8,6,2,0
4136,3,5,5,10,3,7,0
4137,3,5,94,11,5,5,1
4138,3,5,40,14,5,7,2
4139,3,5,34,24,7,17,0
4140,3,5,32,12,4,7,1
4141,3,5,50,12,0,10,2
4142,3,5,25,8,0,7,1
4143,3,5,100,8,0,8,0
4144,3,5,18,19,8,7,4
4145,3,5,20,5,1,4,0
4146,3,5,111,6,3,3,0
4147,3,5,107,13,3,9,1
4148,3,5,30,17,7,9,1
4149,3,5,49,11,3,8,0
4150,3,5,88,11,3,7,1
4151,3,5,26,6,2,3,1
4152,3,5,123,7,2,4,1
4153,3,5,9,7,1,3,3
4154,3,5,104,19,10,9,0
4155,3,5,33,19,5,13,1
4156,3,5,62,24,11,12,1
4157,3,5,22,0,0,0,0
4158,3,6,44,26,9,14,3
4159,3,6,103,24,7,16,1
4160,3,6,28,14,6,7,1
4161,3,6,105,31,16,12,3
4162,3,6,13,10,4,5,1
4163,3,6,71,16,5,11,0
4164,3,6,7,6,1,4,1
4165,3,6,46,13,3,10,0
4166,3,6,48,24,6,18,0
4167,3,6,19,6,2,4,0
4168,3,6,41,24,7,13,4
4169,3,6,14,16,9,4,3
4170,3,6,67,19,9,9,1
4171,3,6,17,7,3,4,0
4172,3,6,61,17,9,7,1
4173,3,6,102,13,7,6,0
4174,3,6,110,26,12,12,2
4175,3,6,108,15,5,8,2
4176,3,6,75,64,22,35,7
4177,3,6,73,35,13,19,3
4178,3,6,60,4,1,3,0
4179,3,6,68,5,2,3,0
4180,3,6,79,22,8,14,0
4181,3,6,121,10,3,7,0
4182,3,6,23,10,5,5,0
4183,3,6,42,24,9,13,2
4184,3,6,115,32,13,16,3
4185,3,6,52,23,9,10,4
4186,3,6,122,19,2,16,1
4187,3,6,1,13,4,8,1
